# Time (seconds),f0,f1,f2
0.0099999,-0.497314453125,0.817138671875,0.123046875
0.029999900000000003,-0.56201171875,0.87841796875,0.0615234375
0.0499999,-0.667236328125,0.680908203125,0.067626953125
0.0699999,-0.47900390625,0.771728515625,0.0634765625
0.08999990000000001,-0.6591796875,0.729248046875,0.055419921875
0.10999990000000001,-0.623291015625,0.62939453125,0.0537109375
0.1299999,-0.5966796875,0.816650390625,0.095458984375
0.14999990000000002,-0.65087890625,0.7451171875,0.033203125
0.1699999,-0.67919921875,0.712158203125,0.031494140625
0.1899999,-0.569580078125,0.918212890625,0.139404296875
0.20999990000000002,-0.6806640625,0.74853515625,0.0302734375
0.2299999,-0.659423828125,0.887451171875,0.083984375
0.2499999,-0.483642578125,0.927734375,0.08251953125
0.2699999,-0.658935546875,0.804443359375,0.033935546875
0.28999990000000003,-0.627197265625,0.83837890625,0.136962890625
0.3099999,-0.4931640625,0.935546875,0.05908203125
0.3299999,-0.69921875,0.689453125,0.02197265625
0.34999990000000003,-0.47705078125,0.7998046875,0.098876953125
0.3699999,-0.603515625,0.777099609375,0.05322265625
0.3899999,-0.663330078125,0.6240234375,0.067626953125
0.40999990000000003,-0.492919921875,0.822998046875,0.056640625
0.4299999,-0.677001953125,0.735595703125,0.032470703125
0.4499999,-0.642333984375,0.71337890625,0.05908203125
0.4699999,-0.602783203125,0.888671875,0.092529296875
0.4899999,-0.6513671875,0.731689453125,0.03271484375
0.5099999,-0.673828125,0.820556640625,0.057373046875
0.5299999,-0.537841796875,0.9453125,0.1171875
0.5499999,-0.635986328125,0.793212890625,0.04150390625
0.5699999,-0.631103515625,0.86767578125,0.08837890625
0.5899998999999999,-0.5078125,0.92919921875,0.053466796875
0.6099998999999999,-0.628662109375,0.750732421875,0.032470703125
0.6299999,-0.59130859375,0.77490234375,0.136474609375
0.6499999,-0.54443359375,0.8466796875,0.05029296875
0.6699999,-0.7001953125,0.595703125,0.02685546875
0.6899999,-0.48388671875,0.8583984375,0.094970703125
0.7099999,-0.711181640625,0.689208984375,0.02099609375
0.7299998999999999,-0.6162109375,0.673583984375,0.07861328125
0.7499998999999999,-0.552734375,0.874267578125,0.07568359375
0.7699999,-0.68994140625,0.738037109375,0.025390625
0.7899999,-0.64453125,0.831298828125,0.09521484375
0.8099999,-0.64453125,0.831298828125,0.09521484375
0.8299999,-0.651611328125,0.764404296875,0.02294921875
0.8499998999999999,-0.651611328125,0.764404296875,0.02294921875
0.8699998999999999,-0.570068359375,0.911376953125,0.0859375
0.8899999,-0.570068359375,0.911376953125,0.0859375
0.9099999,-0.57958984375,0.790283203125,0.09814453125
0.9299999,-0.57958984375,0.790283203125,0.09814453125
0.9499999,-0.563232421875,0.873046875,0.045166015625
0.9699998999999999,-0.6357421875,0.60888671875,0.03466796875
0.9899998999999999,-0.5439453125,0.804931640625,0.10791015625
1.0099999,-0.652099609375,0.74365234375,0.03076171875
1.0299999,-0.677734375,0.62255859375,0.020263671875
1.0499999,-0.540771484375,0.880126953125,0.106689453125
1.0699999,-0.7353515625,0.724853515625,0.03173828125
1.0899999,-0.630615234375,0.8564453125,0.099365234375
1.1099999,-0.5146484375,0.917236328125,0.08349609375
1.1299999,-0.698486328125,0.7529296875,0.02001953125
1.1499999,-0.58349609375,0.84375,0.113037109375
1.1699998999999999,-0.529052734375,0.9716796875,0.08251953125
1.1899998999999999,-0.658447265625,0.77294921875,0.0361328125
1.2099999,-0.489013671875,0.79736328125,0.087646484375
1.2299999,-0.60302734375,0.80810546875,0.06591796875
1.2499999,-0.604248046875,0.662841796875,0.07666015625
1.2699999,-0.565673828125,0.75732421875,0.078857421875
1.2899999,-0.638916015625,0.76123046875,0.03271484375
1.3099999,-0.671142578125,0.615234375,0.0224609375
1.3299999,-0.574951171875,0.902587890625,0.121337890625
1.3499999,-0.692626953125,0.73974609375,0.03515625
1.3699999,-0.67138671875,0.837646484375,0.051025390625
1.3899999,-0.490234375,0.906982421875,0.099853515625
1.4099999,-0.681640625,0.79443359375,0.022216796875
1.4299998999999999,-0.6220703125,0.889404296875,0.128662109375
1.4499999,-0.481689453125,0.95556640625,0.05224609375
1.4699999,-0.685791015625,0.7294921875,0.025146484375
1.4899999,-0.489501953125,0.810546875,0.11376953125
1.5099999,-0.5703125,0.8271484375,0.06103515625
1.5299999,-0.6640625,0.646240234375,0.061767578125
1.5499999,-0.490478515625,0.8046875,0.0615234375
1.5699999,-0.678955078125,0.72509765625,0.0244140625
1.5899999,-0.63671875,0.671875,0.045166015625
1.6099999,-0.607666015625,0.868408203125,0.081787109375
1.6299999,-0.642578125,0.733154296875,0.041748046875
1.6499999,-0.68310546875,0.799560546875,0.045166015625
1.6699999,-0.541748046875,0.949951171875,0.117919921875
1.6899998999999999,-0.6328125,0.78759765625,0.035888671875
1.7099999,-0.63330078125,0.863525390625,0.09130859375
1.7299999,-0.50927734375,0.928466796875,0.04931640625
1.7499999,-0.6240234375,0.75146484375,0.03466796875
1.7699999,-0.5947265625,0.768798828125,0.130126953125
1.7899999,-0.54052734375,0.855712890625,0.04443359375
1.8099999,-0.703857421875,0.59716796875,0.03173828125
1.8299999,-0.498046875,0.858642578125,0.099853515625
1.8499999,-0.7236328125,0.69970703125,0.017333984375
1.8699999,-0.61669921875,0.6845703125,0.06494140625
1.8899999,-0.5654296875,0.876708984375,0.06884765625
1.9099999,-0.68896484375,0.730712890625,0.027587890625
1.9299998999999999,-0.639892578125,0.837890625,0.09423828125
1.9499999,-0.54833984375,0.963134765625,0.10595703125
1.9699999,-0.63525390625,0.786376953125,0.048583984375
1.9899999,-0.5595703125,0.829345703125,0.089111328125
2.0099999,-0.583251953125,0.89208984375,0.0751953125
2.0299999,-0.607666015625,0.753662109375,0.076904296875
2.0499999,-0.56298828125,0.76123046875,0.086669921875
2.0699999,-0.5908203125,0.83642578125,0.045654296875
2.0899999,-0.64697265625,0.5810546875,0.033203125
2.1099999,-0.5498046875,0.84130859375,0.104736328125
2.1299999,-0.677978515625,0.7353515625,0.04248046875
2.1499999,-0.680419921875,0.6943359375,0.027099609375
2.1699999,-0.526611328125,0.875,0.10009765625
2.1899999,-0.70703125,0.7568359375,0.043212890625
2.2099999,-0.643310546875,0.901611328125,0.11376953125
2.2299999,-0.48779296875,0.961181640625,0.0771484375
2.2499999,-0.669921875,0.774658203125,0.022705078125
2.2699999,-0.52392578125,0.820068359375,0.131103515625
2.2899999,-0.5498046875,0.89990234375,0.06005859375
2.3099999,-0.669677734375,0.7119140625,0.056396484375
2.3299999,-0.474853515625,0.77880859375,0.053955078125
2.3499999,-0.659423828125,0.74755859375,0.033447265625
2.3699999,-0.631591796875,0.636962890625,0.055908203125
2.3899999,-0.60400390625,0.8310546875,0.088623046875
2.4099999,-0.65234375,0.74462890625,0.03564453125
2.4299999,-0.6875,0.76318359375,0.033447265625
2.4499999,-0.554931640625,0.9453125,0.1337890625
2.4699999,-0.655517578125,0.76513671875,0.0322265625
2.4899999,-0.64990234375,0.878173828125,0.083740234375
2.5099999,-0.508544921875,0.938232421875,0.0517578125
2.5299999,-0.63525390625,0.7734375,0.023681640625
2.5499999,-0.61474609375,0.778076171875,0.116455078125
2.5699999,-0.5302734375,0.8779296875,0.043701171875
2.5899999,-0.6943359375,0.613037109375,0.025146484375
2.6099999,-0.477294921875,0.834716796875,0.090087890625
2.6299999,-0.697265625,0.68896484375,0.021484375
2.6499999,-0.62060546875,0.668701171875,0.0751953125
2.6699999,-0.55712890625,0.88037109375,0.068359375
2.6899999,-0.684326171875,0.737060546875,0.034912109375
2.7099999,-0.64599609375,0.84033203125,0.097412109375
2.7299999,-0.5498046875,0.9619140625,0.09375
2.7499999,-0.64599609375,0.775634765625,0.0322265625
2.7699999,-0.573974609375,0.829833984375,0.080810546875
2.7899999,-0.573974609375,0.897705078125,0.064697265625
2.8099999,-0.60986328125,0.746337890625,0.068115234375
2.8299999,-0.570556640625,0.77099609375,0.0869140625
2.8499999,-0.58544921875,0.834228515625,0.04638671875
2.8699999,-0.646240234375,0.572509765625,0.027587890625
2.8899999,-0.548095703125,0.8505859375,0.093994140625
2.9099999,-0.692138671875,0.742431640625,0.032470703125
2.9299999,-0.68017578125,0.71240234375,0.02734375
2.9499999,-0.52001953125,0.865966796875,0.100830078125
2.9699999,-0.71435546875,0.780029296875,0.036865234375
2.9899999,-0.62939453125,0.9091796875,0.115478515625
3.0099999,-0.487548828125,0.95556640625,0.069091796875
3.0299999,-0.669677734375,0.770263671875,0.027587890625
3.0499999,-0.51611328125,0.822021484375,0.126953125
3.0699999,-0.556640625,0.883544921875,0.06201171875
3.0899999,-0.670166015625,0.690185546875,0.05859375
3.1099999,-0.474853515625,0.77294921875,0.058837890625
3.1299999,-0.670654296875,0.727294921875,0.039794921875
3.1499999,-0.628173828125,0.64306640625,0.061279296875
3.1699999,-0.604736328125,0.8515625,0.091552734375
3.1899999,-0.646484375,0.739501953125,0.033935546875
3.2099999,-0.685546875,0.78759765625,0.052001953125
3.2299999,-0.54248046875,0.946533203125,0.12255859375
3.2499999,-0.688232421875,0.794189453125,0
3.2699999,-0.614990234375,0.841552734375,0.1083984375
3.2899999,-0.48828125,0.93359375,0.0146484375
3.3099999,-0.717529296875,0.702880859375,0.03466796875
3.3299999000000002,-0.66845703125,0.80810546875,0.122802734375
3.3499999,-0.517822265625,0.871337890625,0.03759765625
3.3699999,-0.729736328125,0.602294921875,0.02734375
3.3899999,-0.52392578125,0.8525390625,0.111328125
3.4099999,-0.686767578125,0.70849609375,0.013671875
3.4299999,-0.617431640625,0.71630859375,0.059326171875
3.4499999,-0.617431640625,0.71630859375,0.059326171875
3.4699999,-0.653076171875,0.7578125,0.04052734375
3.4899999,-0.653076171875,0.7578125,0.04052734375
3.5099999,-0.58251953125,0.981689453125,0.0859375
3.5299999,-0.58251953125,0.981689453125,0.0859375
3.5499999,-0.553466796875,0.823974609375,0.10107421875
3.5699999,-0.553466796875,0.823974609375,0.10107421875
3.5899999,-0.61376953125,0.8583984375,0.083740234375
3.6099999,-0.587158203125,0.73681640625,0.04833984375
3.6299999,-0.551025390625,0.74462890625,0.08984375
